actual_brownlow_votes,n,mean,std,mae,rmse
0.0,35174,-0.057510244511508136,0.19125023843937144,0.05751024451150814,0.1997073910733362
1.0,818,0.2897171175186996,0.6431671682892667,0.6174259105810527,0.7050491563212492
2.0,818,0.933699828252259,0.7466785823959731,1.0181331913418157,1.1952584235252957
3.0,818,1.2495235682239285,0.8166836910676715,1.2495235682239287,1.4924697750047273
